ID,Date,Location,Operator,Type,Aboard,Fatalities
2823,06/26/1975,"Toledo, Ohio",Hamilton Aviation,Beechcraft E18S,2,2
2824,06/30/1975,"Near Saravena, Colombia",Taxi Aereo El Venado,Douglas DC-4,3,3
2825,07/02/1975,"Nantes, France",Touraine Air Transport,Beechcraft 99,8,8
2826,07/03/1975,"Near Colina, Chile",Military - Chilian Air Force,Douglas C-47A,10,10
2827,07/10/1975,"Bogota, Colombia",Aerovias Condor,Lockheed L-188AF Electra,4,2
2828,07/10/1975,"Homer, Alaska",Homer Air Service - Air Taxi,Piper PA-18,2,2
2829,07/15/1975,"Poway, California",Oceanaire Helicopter - Air Taxi,Bell 206B,4,4
2830,07/15/1975,"Near Batumi, Georgia, USSR",Aeroflot,Yakovlev YAK-40,41,41
2831,07/26/1975,"Imlay City, Michigan",Military - U.S. Air Force,Lockheed C-130A Hercules,6,6
2832,07/31/1975,"Taipei, Taiwan",Far Eastern Air Transport,Vickers 837 Viscount,76,28
2833,08/03/1975,"Near Immouzer, Morocco",Alia Royal Jordanian Airlines,Boeing B-707-321C,188,188
2834,08/03/1975,"Off Amapala, Honduras",Military - Nicaraguan Air Force,Douglas DC-47,20,20
2835,08/07/1975,"Denver, Colorado",Continental Airlines,Boeing B-727-224,131,0
2836,08/15/1975,"Krasnovodsk, USSR",Aeroflot,Yakovlev YAK-40,28,28
2837,08/20/1975,"Near Damascus, Syria",Ceskoslovenske Aerolinie,Ilyushin IL-62,128,126
2838,08/25/1975,"Minford, Ohio",Portsmouth Aviation - Air Taxi,Piper PA-28,4,2
2839,08/30/1975,"Off Punta Amapala, El Salvador",Military - Nicaraguan Air Force,Douglas C-47,20,20
2840,08/30/1975,"Near Gambell, Alaska",Wien Air Alaska,Fairchild F-27B,32,10
2841,09/01/1975,"Leipzig-Halle, East Germany",Interflug,Tupolev TU-134,34,26
2842,09/11/1975,"Near Bahar Dar, Ethiopia",Ethiopian Airlines,Douglas C-47-DL,9,1
2843,09/24/1975,"Near Palembang, Indonesia",Garuda Indonesia Airlines,Fokker F-28 Fellowship 1000,61,25
2844,09/30/1975,"Off Beirut, Lebanon",Malev Hungarian Airlines,Tupolev TU-154B,60,60
2845,09/30/1975,"Klua Tan Tan, Canada",Northern Thunderbird Air,de Havilland Canada DHC-6 Twin Otter 200,7,7
2846,09/30/1975,"Barranquilla, Colombia",AVIANCA,Boeing 727-24C,4,4
2847,10/23/1975,"Cairns Airport, Queensland, Australia",Connair,de Havilland DH114 Heron 2E,11,11
2848,10/26/1975,"Zephyr Cove, Nevada",Air Taxi,Piper PA-34,2,2
2849,10/27/1975,"Tomonoco, Bolivia",TAM (Bolivia),Convair CV-440-12,67,67
2850,10/30/1975,"Near Prague, Czechoslovakia",Inex Adria Aviopromet,McDonnell Douglas DC-9-32,120,75
2851,11/03/1975,Gulf of Mexico,Petroleum Helicopter,Bell 212,9,9
2852,11/07/1975,"State College, Pennsylvania",Quakertown Aviation - Air Taxi,NA Rockwell 112,4,4
2853,11/18/1975,"Caoba, Guatemala",Aviateca,Douglas DC-3,22,15
2854,11/20/1975,"Kharkov, Ukraine, USSR",Aeroflot,Antonov AN-24,19,19
2855,11/22/1975,Near Novgorod (Russia,Aeroflot,Yakovlev 40,6,6
2856,11/22/1975,"Sofia, Bulgaria",Balkan Bulgarian Airlines,Antonov AN-24B,48,3
2857,11/25/1975,"Near Bir Lahfan, Egypt",Military - Israel  Air Force,Lockheed C-130 Hercules,20,20
2858,11/29/1975,"Hertfordshire, England",Private,Piper PA-23-250 Aztec,6,6
2859,11/30/1975,"Elko, Nevada",SceniAirline - Air Taxi,Cessna 402,2,2
2860,12/21/1975,"Tacloban, Philippines",Philippine Aerotransport,Britten-Norman BN-2A-21 Islander,9,9
2861,12/26/1975,"Rollinsville, Colorado",Star Aviation,Mitsubishi MU-2B,9,9
2862,01/01/1976,"Near Al Qaysumah, Saudi Arabia",Middle East Airlines,Boeing B-720B-023B,82,82
2863,01/03/1976,"Moscow, Russia",Aeroflot,Tupolev TU-124,61,61
2864,01/03/1976,"Anchorage, Alaska",Winship Air,Lear Jet 24A,6,6
2865,01/06/1976,"Grants, New Mexico",Orlando Airways - Air Taxi,Piper PA-23,4,4
2866,01/08/1976,"Mactan Island, Philippines",Philippine Aerotransport,Britten-Norman BN-2A-21 Islander,7,7
2867,01/15/1976,"Near Bogota, Colombia",Taxi Aereo el Venado,Douglas C-54A,13,13
2868,01/15/1976,"Orofino, Idaho",Green Acres - Air Taxi,Bellanca 17-30,3,3
2869,01/18/1976,"Near San Borja, Bolivia",Frigorifico Maniqui,Douglas C-47,10,7
2870,01/20/1976,"Near Loja, Ecuador",TAME,Hawker Siddeley HS-748-246,42,34
2871,01/21/1976,"Near Shanghai, China",CAAC,Antonov AN-24,40,40
2872,01/22/1976,"Chapeco, Brazil",Transbrasil,Embraer 110C Bandeirante,11,9
2873,01/30/1976,"Frunze, Kyrgyzstan",Aeroflot,Ilyushin IL-18V,6,6
2874,02/03/1976,"Lafayette, Louisiana",Falcon Airways - Air Taxi,Beechcraft  C-45H,2,2
2875,02/04/1976,"Off Santa Maria, Colombia",LAC Colombia,Douglas DC-6A,3,3
2876,02/06/1976,"Madrid, Spain",Military - U.S. Air Force,Boeing KC-135A,7,7
2877,09/02/1976,"Hawk Inlet, Alaska",Temsco Helicopter - Air Taxi,Hughes 369HS,4,3
2878,02/08/1976,"Van Nuys, California",Mercer Airlines,Douglas DC-6,6,3
2879,02/09/1976,"Irkutsk, Russia",Aeroflot,Tupolev TU-104A,24,24
2880,02/21/1976,"St. Croix, Virgin Islands",Antilles Air,Grumman G-21A seaplane,11,5
2881,03/01/1976,"Sibiu, Romania",Tarom,Ilyushin II-14P,9,6
2882,03/02/1976,Southeastern Bolivia,TAM (Bolivia),IAI Arava 201,22,19
2883,03/06/1976,"Near Voronezh, Russia",Aeroflot,Ilyushin IL-18D,120,120
2884,03/07/1976,"Igiugig, Alaska",Kodiak Western Alaska Airlines,Cessna 207,4,4
2885,03/07/1976,"San Onofre, California",Sky Haven - Air Taxi,Cessna 172M,2,2
2886,03/18/1976,Havana. Cuba,Cubana de Aviacion,Antonov An-24B,5,5
2887,04/02/1976,"Near Puerto Asis, Colombia",SATENA,Douglas DC-3,16,5
2888,04/05/1976,"Ketchikan, Alaska",Alaska Airlines,Boeing B-727-81,50,1
2889,04/08/1976,"Friday Harbor, Washington",North Sound Aviation,Cessna 207,7,7
2890,04/08/1976,"Aspen, Colorado",Royal American - Air Taxi,Beechcraft A36,2,2
2891,04/14/1976,"Neuquen, Argentina",Yacimientos Petroliferos Fiscales,Hawker Siddeley HS-748 2,34,34
2892,04/15/1976,"Palm Desert, California",Chartair - Air Taxi,Beech B60,6,6
2893,04/23/1976,Gulf of Mexico,Petroleum Helicopter,Bell 205 A-1 helicopter,12,12
2894,04/27/1976,"Anaktuvuk, Alaska",Frontier Flying Service - Air Taxi,Cessna 207,5,5
2895,04/27/1976,"St. Thomas, Virgin Islands",American Airlines,Boeing B-727-95,88,37
2896,05/04/1976,"Near Monze, Zambia",de Havilland Aircraft,de Havilland Canada DHC-6 Twin Otter 300,11,11
2897,05/05/1976,"Camuigan, Philippines",Philippine Aerotransport,Britten-Norman BN-2A-21 Islander,10,4
2898,11/23/1976,"Kozani, Greece",OlympiAirways,NAMC YS-11A-500,50,50
2899,05/09/1976,"Near Cuneca, Spain",Military - Imperial Iranian Air Force,Boeing B-747-131F,17,17
2900,05/15/1976,"Chernigov, Ukraine, USSR",Aeroflot,Antonov AN-24,52,52
2901,05/18/1976,"Petersburg, Alaska",Lab Flying Service - Air Taxi,Piper PA-34,6,6
2902,05/23/1976,"Zamboanga, Philipines",Philippine Air Lines,BAC One-Eleven 527FK,87,14
2903,06/01/1976,"Nacias Nguema, Equatorial Guinea",Aeroflot,Tupolev TU-154A,46,46
2904,06/04/1976,"Agana, Guam",Air Manila,Lockheed 188A Electra,45,45
2905,06/06/1976,"Off Kota Kinabalu, Malaysia",Sabah Air,GAF Nomad N-22B,12,12
2906,06/10/1976,"Somerset, Colorado",Sky Chopper  - Air Taxi,Bell 47G3B1,2,2
2907,06/27/1976,"Entebbe, Uganda",Air France,Airbus A300,258,7
2908,07/05/1976,"Daiku, Burma",Military - Burma Air Force,Douglas C-47,17,17
2909,07/24/1976,"Huntsville, Missouri",Reed Aviation - Air Taxi,Piper PA-28R,5,5
2910,07/27/1976,"Greensburg, Kansas",Capitol Air Service - Air Taxi,Piper PA-34,3,2
2911,07/28/1976,"Bratislava, Czechoslovakia",Ceskoslovenske Aerolinie,Ilyushin IL-18L,79,76
2912,08/01/1976,"Billings, Vermont",Mamer - Shreck  - Air Taxi,Beechcraft S35,4,3
2913,08/02/1976,"Near Tehran, Iran",Korean Airlines,Boeing 707-373,5,5
2915,08/15/1976,"Andes Mountains, Ecuador",SAETA,Vickers Viscount 785D,59,59
2916,08/25/1976,"Sunnyside, Utah",Green River Aviation - Air Taxi,Cessna 185,3,3
2917,08/28/1976,"Shanisu River, Peru",Aeroperu,Canadair CL-44,6,6
2918,08/28/1976,"Sondre Stromfjord,Greenland",Military - U.S. Air Force,Lockheed C-141A (L.300),27,23
2919,08/28/1976,"Near Thorney, England",Military - U.S. Air Force,Lockheed C-141A (L.300),18,18
2920,08/28/1976,"Ho Chi Minh City, Vietnam",Air France,Sud Aviation SE 210 Caravelle III,20,1
2921,09/03/1976,"Lajes, Azores, Portugal",Military - Venezuelan Air Force,Lockheed C-130H,68,68
2922,09/03/1976,"Timmins, Ontario, Canada",Austin Airways,de Havilland Canada DHC-3 Otter,10,10
2923,09/09/1976,"Off Adler, Russia",Aeroflot / Aeroflot,Antonov AN-24 / Yakovlev Yak-40,90,90
2924,09/10/1976,"Near Gaj, Hrvatska, Yugoslavia",Inex Adria Aviopromet / British Airways,McDonnell Douglas DC-9-31 / Trident 3B,176,176
2925,09/19/1976,"Karatepe Mountains, Turkey",Turkish Airlines (THY),Boeing B-727-2F2,154,154
2926,09/22/1976,"Near Mosher Creek, Canada",Air West Airlines Ltd.,de Havilland Canada DHC-6 Twin Otter 100,19,1
2927,09/22/1976,"San Bernardino, California",Loma Linda University - Air Taxi,Sikorsky S-55B,4,4
2928,09/26/1976,"Near Alpena, Michigan",Military - U.S. Air Force,Boeing KC-135A,20,15
2929,10/04/1976,"Nairobi, Kenya",Emirates Air Transport,Douglas DC-7CF,4,4
2930,10/06/1976,"Off Bridgetown, Barbados",Cubana de Aviacion,McDonnell Douglas DC-8-43,73,73
2931,10/09/1976,"Busick, North Carolina",Aero National - Air Taxi,Piper PA-34,4,4
2932,10/13/1976,"Near Bombay, India",Indian Airlines,Sud-Aviation Caravelle VI-N,95,95
2933,10/13/1976,"Santa Cruz, Bolivia",Lloyd Aéreo Boliviano,Boeing B-707-31,3,3
2934,10/20/1976,"Hampton, Virginia",Skyline Aviation - Air Taxi,Piper PA-31,4,4
2935,10/25/1976,"El Yopal, Colombia",Taxi Aereo el Venado,Douglas C-47DL,32,32
2936,10/28/1976,"Near Petrolia, Brazil",Nordeste Linhas Aéreas,Embraer 110C Bandeirante,6,2
2937,11/04/1976,"Banjarmasin, Indonesia",Bali International Air Service,Fokker F-27 Friendship 100,38,29
2938,11/05/1976,AtlantiOcean,Inair Panama,Douglas DC-3,2,2
2939,11/12/1976,"Shannon, Ireland",Aeroleasing - Air Taxi,Piper PA-31T,5,5
2940,11/23/1976,"Eastville, Kisangani, Congo",PacifiWestern Airlines,L-100-20,6,6
2941,11/28/1976,"Moscow, Russia",Aeroflot,Tupolev TU-104B,72,72
2942,11/29/1976,"Grand Canyon, Arizona",Grand Canyon Air - Air Taxi,Piper PA-32-300,2,2
2943,12/12/1976,"Cape May, New Jersey",AtlantiCity Airlines,de Havilland Canada DHC-6 Twin Otter 300,10,3
2944,12/17/1976,"Kiev, USSR",Aeroflot,Antonov AN-24RV,55,48
2945,12/25/1976,"Near Bangkok, Thailand",EgyptAir,Boeing B-707-366C,53,53
2946,12/28/1976,Wisconson,Valley Air Service - Air Taxi,Piper PA-23-250,6,6
2947,12/31/1976,"Near Trujillo, Peru",Faucett,Douglas C-54A-1-DO,19,19
2948,01/06/1977,"Near Palm Springs, California",Jet Avia Charter,Gates Learjet 24B,4,4
2949,01/13/1977,"Near Alma Ata,  Kazakastan, USSR",Aeroflot,Tupolev TU-104A,96,96
2950,01/13/1977,"Anchorage, Alaska",Japan Air Lines,Douglas DC-8,5,5
2951,01/14/1977,"Terrace, BC, Canada",Northern Thunderbird Air Ltd.,de Havilland Canada DHC-6 Twin Otter 300,12,12
2952,01/15/1977,"Kalvesta, Sweden",Skyline Sweden,Vickers Viscount 838,22,22
2954,01/27/1977,"San Ramon, Bolivia",Transportes Aéreos Itenez,Fairchild C-82,6,6
2955,02/11/1977,"Bratislava, Slovakia",Ceskoslovenské Aerolinie,Avia 14T,5,5
2956,02/15/1977,"Mineralnye Vody, Russia",Aeroflot,Ilyushin IL-18V,77,77
2957,02/28/1977,"Near Saglouc, Canada",Survair,Douglas DC-3,10,4
2958,03/01/1977,"Off Aden, Yemen",Alyemda,Douglas DC-3,21,20
2959,03/03/1977,"Near Cascina, Italy",Military - Italian Air Force,Lockheed C-130H,44,44
2960,03/04/1977,"Niamey, Niger",Overseas National Airways,McDonnell Douglas DC-8-63CF,4,2
2961,07/06/1977,"Saint Louis, Missouri",Fleming International Airways,Lockheed L-188AF Electra,3,3
2962,03/04/1977,"Tezzeron Lake, British Columbia, Canada",Private,Pipper PA-23-250 Aztec,5,5
2963,03/27/1977,"Tenerife, Canary Islands",Pan American World Airways / KLM,Boeing B-747-121 / Boeing B-747-206B,644,583
2964,03/29/1977,"Bainaha Valley, Indonesia",Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300,23,15
2965,03/30/1977,"Near Zhadanof, Russia",Aeroflot,Yakovlev YAK-40,27,8
2966,04/04/1977,"New Hope, Georgia",Southern Airways,McDonnell Douglas DC-9-31,85,62
2967,04/10/1977,"SW of Bogota, Colombia",Taxi Aereo el Venado,Douglas DC-3-3A,35,35
2968,04/19/1977,"Tapa AFB, Estonia",Military - Soviet Air Force,Antonov An-24,21,21
2969,04/27/1977,"Guatemala City, Guatemala",Aviateca,Convair CV-440,28,28
2970,05/10/1977,"Near Jericho, Jordan",Military - Israel Air Force,Sikorsky CH-53D (helicopter),54,54
2971,05/13/1977,"Beiruit, Lebanon",LOT Polish Airlines,Antonov An-12BP,9,9
2972,05/14/1977,"Near Lusaka, Zambia",IAS Cargo,Boeing 707-321C,6,6
2973,05/16/1977,"New York, New York",New  York Helicopter,Sikorsky S61L,25,4
2974,05/27/1977,"Havana, Cuba",Aeroflot,Ilyushin IL-62M,70,68
2975,05/31/1977,"Houma, Louisiana",Intracostals - Air Taxi,Cessna 185,3,3
2976,06/03/1977,"Natal, Brazil",Military - Brazilian Air Force,Embraer C-95 Bandeirante,18,18
2977,06/20/1977,"Salto-Nueva Hesperides, Uruguay",Fuerza Aérea Uruguaya,Embraer 110C Bandeirante,15,5
2978,06/21/1977,Off Wake Island,Military - U.S. Navy,Lockheed EC-130Q,16,16
2979,07/08/1977,"Off Kirovograd, Ukraine",Aeroflot,Antonov AN-24,7,6
2980,07/14/1977,"Near Cuangar, Angola",Military - Angolan Air Force,Antonov AN-26,30,30
2981,07/20/1977,"Jima, Ethiopia",Ethiopian Airlines,Douglas DC-3,5,5
2982,07/21/1977,"Ruby, Alaska",Harold's Air Service,Britten-Norman BN-2A-6 Islander,4,1
2983,07/24/1977,"Near Puerto Montt, Chile",Military - Chilean Air Force,Douglas DC-6B,82,38
2984,07/25/1977,"Near Yoro, Honduras",Military - Honduran Air Force,Douglas C-47,40,25
2985,07/25/1977,"Bernard Creek, Idaho",Gaige Aviation - Air Taxi,Piper PA-32R,5,5
2986,08/01/1977,"Encino, California",Private KNBC Los Angeles,Bell 206B JetRanger,2,2
2987,08/07/1977,"Near El Bolson, Argentina",LADE,de Havilland Canada DHC-6 Twin Otter 200,6,6
2988,08/11/1977,"Engle, New Mexico",Southwest Aviation - Air Taxi,Cessna U206,4,4
2989,08/12/1977,"Parkersburg, West Virginia",Rambar Aviation - Air Taxi,Beechcraft 58,4,4
2990,08/20/1977,"San Jose, Costa Rica",Monarch Aviation,Convair CV-880,3,3
2991,08/20/1977,"Deadhorse, Alaska",Kenai Air Service - Air Taxi,Bell 206B,3,3
2992,08/25/1977,"Kona, Hawaii",Island Airways,Shorts SC-7 Skyvan 3-200,2,2
2993,09/02/1977,Off Hong Kong,Transmeridian Air Cargo,Canadair CL-44D4-2,4,4
2994,09/02/1977,"Minto Lake, Alaska",Wright Air Service - Air Taxi,Helo 295,3,3
2995,09/04/1977,"Near Cuenca, Ecuador",Servicios Aereos Nacionales Airways,Vickers Viscount 764D,33,33
2996,09/06/1977,"Mt. Iliamna, Alaska",Alaska Aeronautical Industries,de Havilland Canada DHC-6 Twin Otter 200,13,13
2997,09/08/1977,"Mt. Loi Hsam Hsao, Burma",Burma Airways,de Havilland Canada DHC-6 Twin Otter 300,19,19
2998,09/12/1977,"Yakutat, Alaska",Safe Air Cargo,Douglas DC-7BF,4,4
2999,09/14/1977,"Near Albuquerque, New Mexico",Military - U.S. Air Force,Boeing - EC-135K,20,20
3000,09/22/1977,"Bucharest, Romania",Malev Hungarian Airlines,Tupolev TU-134,53,29
3001,09/23/1977,"Salida, Colorado",Salida Flying Service - Air Taxi,Cessna U206,6,6
3002,09/27/1977,"Kuala Lumpur,  Malaysia",Japan Air Lines,McDonnell Douglas DC-8-62H,79,34
3003,10/01/1977,"Stevens Pass, Pennsylvania",Kenmore Air  - Air Taxi,de Havilland DHC-2,7,7
3004,10/10/1977,"Grand Chenier, Louisiana",Air Logistics,Bell 206B,2,2
3005,10/20/1977,"Near Gillsburg, Mississippi",L & J Company,Convair CV-300,26,6
3006,10/21/1977,"Mindoro, Philippines",Military - U.S. Marine Corps,Sikorksky CH-53 (helicopter),37,24
3008,11/03/1977,"San Cristobal de las Casas, Mexico",Servicios Aereos Martinez Leon,Britten-Norman BN-2A-8 Trislander,13,13
3009,11/19/1977,"Near Funchal, Island of Madeira, Portugal",TAP (Air Portugal),Boeing B-727-282,164,131
3010,11/19/1977,"Rome, Italy",Ethiopian Airlines,Boeing 707-360C,5,5
3011,11/21/1977,"Near Point Hope, Alaska",Munz Northern Airlines,Britten-Norman BN-2A-8 Islander,2,2
3012,11/21/1977,"Near Bariloche, Argentina",Austral Lineas Aeras (Argentina),BAC One-Eleven 420EL,79,46
3013,11/26/1977,"Near Beziers, France",Military - French Air Force,Nord 2501 Noratlas,34,34
3014,11/29/1977,"Pinehurst, North Carolina",Resort Air Service - Air Taxi,Beechcraft 58,2,2
3015,12/02/1977,"Near Al Bayda, Lebanon",Balkan Bulgarian Airlines,Tupolev TU-154B,165,59
3016,12/04/1977,"Straits of Johore, near Kampung Ladang, Malaysia",Malaysia Airlines,Boeing B-737-2H6,100,100
3017,12/08/1977,"Intracostal City, Louisiana",Petroleum Helicopter,SNIAS SA330J,19,17
3018,12/09/1977,"Tarko-Saley, USSR",Aeroflot,Antonov AN-24,23,17
3019,12/11/1977,"Hierro, Canary Islands",Military - U.S. Navy,Lockheed P-3B Orion,13,13
3020,12/13/1977,"Evansville, Indiana","National Jet Services Inc.,  (Air Indiana)",Douglas DC-3,29,29
3021,12/14/1977,"Davenport, Indiana",Straley Flying Service - Air Taxi,Piper PA-34,2,2
3022,12/18/1977,"Off Madeira, Portugal",SATA,Aerospatiale Caravelle 10R,57,36
3023,12/18/1977,"Near Salt Lake City, Utah",United Air Lines,Douglas DC-8-54F,3,3
3024,12/19/1977,"Vieques, Puerto Rico",Vieques Air Link,Britten-Norman BN-2A Islander,10,5
3025,12/21/1977,"Nanisivik, Canada",Kenn Borek Air,de Havilland Canada DHC-6 Twin Otter 300,8,8
3026,12/22/1977,"Giddings, Texas",Aviation Charter - Air Taxi,Piper PA-28R,2,2
3027,12/24/1977,"Willemstad, Curacao, Netherlands Antilles",Valley Air Service,Piper PA-31-350 Navajo,10,10
3028,12/29/1977,"Cuenca, Ecuador",Servicios Aereos Nacionales,Vickers Viscount 764 D,24,24
3029,01/01/1978,"Off Bandra, Maharashtra, India",Air India,Boeing B-747-237B,213,213
3030,01/06/1978,"Marion, Illinois",Aviation Charter - Air Taxi,Cessna 337G,2,2
3031,01/24/1978,"Dubois, Pennsylvania",Henry Webber Air - Air Taxi,Aerostar 601P,2,2
3032,01/27/1978,"Near San Vincente, Colombia",SADELCA,Douglas DC-3,14,14
3033,01/31/1978,"Eirunepe, Brazil",TABA,Embraer 110P Bandeirante,14,2
3034,02/10/1978,"Near Artigas, Uruguay",Military - Uruguayan Air Force,Douglas C-47A-DL,44,44
3035,02/10/1978,"Richland, Washington",Columbia PacifiAirlines,Beechcraft 99,17,17
3036,02/11/1978,"Cranbrook, British Columbia, Canada",PacifiWestern Airlines,Boeing B-737-275,49,42
3037,02/18/1978,"Genoa Peak, Nevada",Chartair - Air Taxi,Beechcraft 58,4,4
3038,02/27/1978,"Merrill Pass, Alaska",Yute Air Alaska - Air Taxi,Evangel 4500,3,3
3039,02/28/1978,"Solvang, California",Security Air,Aero Commander 500A,7,7
3040,03/01/1978,"LAX, Los Angeles, California",Continental Airlines,McDonnell Douglas DC-10-10,200,2
3041,03/01/1978,"Agana, Guam",Island Air,Cessna 337F,6,2
3042,03/02/1978,"Kano, Nigeria",Nigeria Airways,Fokker F-28 Fellowship 1000 / MiG-21,18,18
3043,03/03/1978,"Off Caracas, Venezuela",LAV - Linea Aeropostal Venezolana,British Aerospace 748 2A,47,47
3044,03/07/1978,"Laurel, Mississippi",Hesler Noble - Air Taxi,Cessna 310I,2,2
3045,03/14/1978,"Whitelake, Michigan",Wyman Pilot Service - Air Taxi,Beechcraft D18,2,2
3046,03/16/1978,"Vrastsa, Bulgaria",Balkan Bulgarian Airlines,Tupolev TU-134,73,73
3047,03/22/1978,"Near Riverside, California",Lake Havasu Air,Cessna T207A,6,6
3048,03/25/1978,"Okaraba, Burma",Burma Airways,Fokker F-27 Friendship 200,48,48
3049,03/26/1978,"Volta Redonda, Rio de Janeiro, Brazil",Aero Clube de Volta Redonda,Piper Cherokee Arrow  PA-28,4,4
3050,04/04/1978,"Off Galveston, Texas",Air Logistics,Bell 212,6,3
3051,04/05/1978,"St. Thomas, Virgin Islands",Antilles Air,Grumman G-21,9,2
3052,04/20/1978,"Near Murmansk, Russia",Korean Airlines,Boeing B-707-321B,109,2
3053,04/23/1978,"Arlington, Indiana",Air Taxi,Piper PA-31,9,9
3054,04/27/1978,"Upolu, West Samoa",South PacifiIsland Airways,Cessna 402B,10,10
3055,04/29/1978,"Bogota, Colombia",LAC Colombia,Douglas C-118A,12,8
3056,09/13/1978,"Whittier, AK",Alaska Travel,de Havilland DHC-2,6,6
3057,05/08/1978,"Pensacola, Florida",National Airlines,Boeing B-727-235,58,3
3058,05/18/1978,"Kouchi, Japan",Military - Japan Maritime Self Defense Force,PS-1 amphibious ASW,13,13
3059,05/19/1978,"Pochinok, Russia",Aeroflot,Tupolev TU-154B,134,4
3060,06/23/1978,"Saint John's, Newfoundland",Gander Aviation,Beech Queen Air A80,10,10
3061,06/26/1978,"Toronto, Canada",Air Canada,McDonnell Douglas DC-9-32,107,2
3062,06/26/1978,"Off Bergen, Norway",Helikopter Service,Sikorsky S-61N,18,18
3063,07/24/1978,"Near Nairobi, Kenya",Amphibians,Britten Norman BN-2A Trislander Mk.III-2,11,5
3064,08/14/1978,"Sogamoso, Bolivia",Aeropeca,Curtiss C-46,18,18
3065,08/25/1978,"Laboucher Bay, Alaska",Webber Air - Air Taxi,Grumman G-21 Goose,12,12
3066,08/25/1978,"Raton, New Mexico",Air Taxi,Mitsubishi MU-2J,6,6
3067,08/26/1978,"Papun, Burma",Burma Airways,de Havilland Canada DHC-6 Twin Otter 300,14,14
3068,08/30/1978,"Las Vegas, Nevada",Las Vegas Airlines,Piper PA-31-350 Chieftain,10,10
3069,09/02/1978,AtlantiOcean,Antillies Air - Air Taxi,Grumman G-21A,11,4
3070,09/03/1978,"Coal Harbour, BC, Canada",AirWest Airlines,de havilland Canada Twin Otter 200,13,11
3071,09/03/1978,"Conakry, Guinea",Air Guinee,Ilyushin IL-18,17,15
3072,09/03/1978,"Near Kariba, Rhodesia (Zimbabwe)",Air Rhodesia,Vickers Viscount 782D,56,38
3073,09/09/1978,"Savoy, Illinois",Air Taxi,Piper PA-31,6,6
3074,09/09/1978,"Near Mexico City, Mexico",Lineas Areas del Centro,de Havilland Canada DHC-6 Twin Otter 100,21,18
3075,09/09/1978,"Wrangell, Alaska",Temesco Helicopter - Air Taxi,Soloy 12EJ3,3,3
3076,09/14/1978,"Paranaque, Philippines",Military - Philippine Air Force,Fokker F-27 Friendship 200,28,21
3077,09/17/1978,AtlantiOcean,Viking Air Service - Air Taxi,Cessna 411,3,3
3078,09/25/1978,"Monroe, Massachusetts",Business Aircraft - Air Taxi,Cessna 310N,3,3
3079,09/25/1978,"San Diego, California",PacifiSouthwest Airlines / Private,Boeing B-727-214 / Cessna 172,137,137
3080,09/26/1978,"San Juan, Puerto Rico",Francisco Cruz,Beech D18AS,6,6
3081,10/03/1978,"Near Kuopio, Finland",Military - Finish Air Force,Douglas C-47A-1-DK,15,15
